region_id,centroid_x,centroid_y,Coal Deposits,Evaporites Deposits,Glacial Deposits,Elevation,Sqrt Elevation,Dist to Shore,Sqrt Dist,Sin Angle Shore,Cos Angle Shore
184,-28.52,-28.15,0.0,0.0,0.0,200.00,14.14,525.44,22.92,-0.97,-0.24
185,-25.59,-28.15,0.0,0.0,0.0,200.00,14.14,636.35,25.23,-0.94,-0.35
186,-22.74,-28.15,0.0,0.0,0.0,200.00,14.14,804.84,28.37,-0.74,-0.67
187,-19.94,-28.15,0.0,0.0,0.0,200.00,14.14,1039.51,32.24,-0.57,-0.82
188,-17.19,-28.15,0.0,0.0,0.0,200.00,14.14,1275.17,35.71,-0.91,0.42
189,-14.48,-28.15,0.0,0.0,0.0,200.00,14.14,1179.98,34.35,-0.98,0.20
190,-11.81,-28.15,0.0,0.0,0.0,200.00,14.14,1156.55,34.01,-1.00,-0.05
191,-9.16,-28.15,0.0,0.0,0.0,200.00,14.14,1206.62,34.74,-0.96,-0.29
192,-6.53,-28.15,0.0,0.0,0.0,200.00,14.14,1318.10,36.31,-0.88,-0.48
193,-3.91,-28.15,0.0,0.0,0.0,811.13,28.48,1483.61,38.52,-0.78,-0.62
194,-1.30,-28.15,0.0,0.0,0.0,852.17,29.19,1528.76,39.10,-1.00,0.02
195,1.30,-28.15,0.0,0.0,0.0,808.95,28.44,1550.49,39.38,-0.99,-0.17
196,3.91,-28.15,0.0,0.0,0.0,200.00,14.14,1598.39,39.98,-1.00,0.09
197,6.53,-28.15,0.0,0.0,0.0,200.00,14.14,1583.07,39.79,-1.00,-0.02
198,9.16,-28.15,0.0,0.0,0.0,200.00,14.14,1525.68,39.06,-0.90,0.44
199,11.81,-28.15,0.0,0.0,0.0,200.00,14.14,1418.81,37.67,-0.77,0.64
200,14.48,-28.15,0.0,0.0,0.0,200.00,14.14,1247.89,35.33,-0.87,0.50
201,17.19,-28.15,0.0,1.0,0.0,200.00,14.14,1100.24,33.17,-0.74,0.67
202,19.94,-28.15,0.0,0.0,0.0,200.00,14.14,923.31,30.39,-0.88,0.47
203,22.74,-28.15,0.0,0.0,0.0,200.00,14.14,823.94,28.70,-0.99,0.15
204,25.59,-28.15,0.0,0.0,0.0,200.00,14.14,689.60,26.26,-0.76,0.65
205,28.52,-28.15,0.0,0.0,0.0,200.00,14.14,539.69,23.23,-0.97,0.22
206,31.53,-28.15,0.0,0.0,0.0,200.00,14.14,485.92,22.04,-0.74,0.67
207,34.64,-28.15,0.0,0.0,0.0,200.00,14.14,359.94,18.97,-1.00,-0.05
208,37.87,-28.15,0.0,0.0,0.0,200.00,14.14,448.29,21.17,-0.95,-0.32
209,41.25,-28.15,0.0,0.0,0.0,200.00,14.14,411.64,20.29,-0.53,0.85
210,44.82,-28.15,0.0,0.0,0.0,153.69,12.40,57.98,7.61,-0.67,0.75
211,-69.02,-25.64,0.0,0.0,0.0,356.89,18.89,671.52,25.91,-0.99,-0.17
212,-62.55,-25.64,0.0,0.0,0.0,200.00,14.14,965.64,31.07,-0.78,-0.63
213,-57.32,-25.64,0.0,0.0,0.0,200.00,14.14,1119.45,33.46,-0.96,-0.29
214,-52.75,-25.64,0.0,0.0,0.0,200.00,14.14,1255.36,35.43,-0.95,-0.31
215,-48.63,-25.64,0.0,0.0,0.0,200.00,14.14,1298.76,36.04,-0.98,0.21
216,-44.82,-25.64,0.0,0.0,0.0,200.00,14.14,1278.51,35.76,-0.99,-0.12
217,-41.25,-25.64,0.0,0.0,0.0,200.00,14.14,1294.20,35.98,-0.59,0.81
218,-37.87,-25.64,0.0,0.0,0.0,200.00,14.14,1013.86,31.84,-0.75,0.66
219,-34.64,-25.64,0.0,0.0,0.0,200.00,14.14,820.12,28.64,-0.92,0.38
220,-31.53,-25.64,0.0,0.0,0.0,200.00,14.14,757.32,27.52,-1.00,-0.04
221,-28.52,-25.64,0.0,0.0,0.0,200.00,14.14,765.35,27.67,-0.98,-0.18
222,-25.59,-25.64,0.0,0.0,0.0,200.00,14.14,875.81,29.59,-0.96,-0.27
223,-22.74,-25.64,0.0,0.0,0.0,200.00,14.14,1009.18,31.77,-0.84,-0.55
224,-19.94,-25.64,0.0,0.0,0.0,200.00,14.14,1207.92,34.76,-0.70,-0.71
225,-17.19,-25.64,0.0,0.0,0.0,200.00,14.14,1442.00,37.97,-0.59,-0.81
226,-14.48,-25.64,0.0,0.0,0.0,200.00,14.14,1445.87,38.02,-0.99,0.16
227,-11.81,-25.64,0.0,0.0,0.0,200.00,14.14,1429.44,37.81,-1.00,-0.05
228,-9.16,-25.64,0.0,0.0,0.0,200.00,14.14,1472.43,38.37,-0.97,-0.24
