,MapNumber,LithologyCode,ModernLatitude,ModernLongitude,Continent,Country,PlateID,FromAge,ToAge,Period,LMU,Stage,Paleolatitude,Paleolongitude,ReconstructionTime
240,09,E,51,5,Europe,"Belgium, N. France",315,383,359.01,Devonian,Upper,,-23.12058494,-64.38943613,371.005
241,09,E,58,-4,United Kingdom,Scotland,315,383,359.01,Devonian,Upper,,-22.08121882,-73.76949104,371.005
242,09,E,68,60,United Kingdom,C. I. S.(frm USSR),302,383,359.01,Devonian,Upper,,7.040040342,-72.37185136,371.005
243,09,E,48,45,United Kingdom,C. I. S.(frm USSR),302,383,359.01,Devonian,Upper,,-0.175202626,-52.19078869,371.005
244,09,E,57,20,United Kingdom,C. I. S.(frm USSR),302,383,359.01,Devonian,Upper,,-12.49782719,-64.76527809,371.005
245,09,E,58,55,United Kingdom,C. I. S.(frm USSR),302,383,359.01,Devonian,Upper,,5.936326888,-62.11922123,371.005
246,09,E,52,27,United Kingdom,C. I. S.(frm USSR),302,383,359.01,Devonian,Upper,,-10.66427006,-58.46606385,371.005
247,09,E,55,3,Europe,France,315,383,359.01,Devonian,Upper,,-21.48746443,-68.54484543,371.005
248,09,E,44,25,Europe,Rumania,319,383,359.01,Devonian,Upper,,-14.55060587,-51.16980419,371.005
249,09,E,62,-127,N. America,Canada,154,383,359.01,Devonian,Upper,,-5.588059506,-113.148564,371.005
250,09,E,62,-127,N. America,Canada,154,383,359.01,Devonian,Upper,,-5.588059506,-113.148564,371.005
251,09,E,50,-120,N. America,Canada,16107,383,359.01,Devonian,Upper,,-15.57984775,-121.1584762,371.005
252,09,E,60,-85,N. America,Canada,101,383,359.01,Devonian,Upper,,-21.63667722,-98.72945761,371.005
253,09,E,53,-80,N. America,Canada,101,383,359.01,Devonian,Upper,,-29.15570561,-98.67623808,371.005
254,09,E,50,-103,N. America,Canada,101,383,359.01,Devonian,Upper,,-24.16544727,-114.0013574,371.005
255,09,E,43,-93.5,N. America,United States,101,383,359.01,Devonian,Upper,,-33.72008111,-113.5019188,371.005
256,09,E,46,-113,N. America,United States,154,383,359.01,Devonian,Upper,,-20.62425849,-123.1615323,371.005
257,09,E,48,-112,N. America,United States,101,383,359.01,Devonian,Upper,,-21.05361676,-119.8485292,371.005
258,09,E,44,-112,N. America,United States,154,383,359.01,Devonian,Upper,,-22.33263553,-124.5129244,371.005
259,09,E,37,-115,N. America,United States,178,383,359.01,Devonian,Upper,,-22.96690033,-133.2848005,371.005
260,09,E,48,-103,N. America,United States,101,383,359.01,Devonian,Upper,,-25.59413815,-115.5441983,371.005
261,09,CA,21,103,Asia,Vietnam,60405,383,359.01,Devonian,M - U,,-11.35785098,104.9560917,371.005
262,09,CA,-33,148.5,Australia,New South Wales,801,383,359.01,Devonian,Upper,,-19.97238878,-178.8731218,371.005
263,09,CA,-32,145,Australia,New South Wales,801,383,359.01,Devonian,Upper,,-20.82913524,177.9298955,371.005
264,09,CA,-37,150,Australia,New South Wales,801,383,359.01,Devonian,Upper,,-22.57424863,-175.3560164,371.005
265,09,CA,-19,145,Australia,Queensland,801,383,359.01,Devonian,Upper,,-10.04003138,170.3921978,371.005
266,09,CA,-19.5,144.5,Australia,Queensland,801,383,359.01,Devonian,Upper,,-10.71666909,170.2677463,371.005
267,09,CA,-19.5,146,Australia,Queensland,801,383,359.01,Devonian,Upper,,-9.945986862,171.4727577,371.005
268,09,CA,-37,146,Australia,Victoria,801,383,359.01,Devonian,Upper,,-24.42193379,-178.1975737,371.005
269,09,CA,51,5,Europe,Belgium,315,383,359.01,Devonian,Upper,,-23.12058494,-64.38943613,371.005
270,09,CA,52,-9,Europe,Ireland,315,383,359.01,Devonian,Upper,,-28.54071338,-72.03908217,371.005
271,09,CA,54.5,-7.5,Europe,Ireland,315,383,359.01,Devonian,Upper,,-26.016737,-72.96987222,371.005
272,09,CA,52,-10,Europe,Ireland,315,383,359.01,Devonian,Upper,,-28.91108205,-72.59989706,371.005
273,09,CA,51,21,nan,Poland,302,383,359.01,nan,nan,,-14.50435144,-58.91840211,371.005
274,09,CA,51,-3,United Kingdom,England,315,383,359.01,Devonian,Upper,,-26.85769672,-68.10854024,371.005
275,09,CA,58,-4,United Kingdom,Scotland,315,383,359.01,Devonian,Upper,,-22.08121882,-73.76949104,371.005
276,09,CA,56,-4,United Kingdom,Scotland,315,383,359.01,Devonian,Upper,,-23.58727979,-72.34155086,371.005
277,09,CA,56,-5,United Kingdom,Scotland,315,383,359.01,Devonian,Upper,,-23.95354977,-72.80325669,371.005
278,09,CA,56,-3,United Kingdom,Scotland,315,383,359.01,Devonian,Upper,,-23.2136034,-71.88826613,371.005
279,09,CA,53,-3,United Kingdom,Wales,315,383,359.01,Devonian,Upper,,-25.4116199,-69.64757616,371.005
280,09,CA,51.5,-3,United Kingdom,Wales,315,383,359.01,Devonian,Upper,,-26.49772153,-68.49689613,371.005
281,09,CA,48,-58,N. America,Canada,101,383,359.01,Devonian,Upper,,-35.61934776,-82.89119287,371.005
282,09,CA,48,-66,N. America,Canada,101,383,359.01,Devonian,Upper,,-35.77001562,-89.47816406,371.005
283,09,CA,73,-24,N. America,Canada,102,383,359.01,Devonian,Upper,,-13.57027072,-77.34895487,371.005
284,09,CA,45,-67,N. America,United States,108,383,359.01,Devonian,Upper,,-38.71486493,-90.60290178,371.005
285,09,CA,42,-75,N. America,United States,101,383,359.01,Devonian,Upper,,-40.65550294,-98.70664431,371.005
286,09,CA,41,-76,N. America,United States,101,383,359.01,Devonian,Upper,,-41.40768445,-100.0290873,371.005
287,09,CA,41,-77,N. America,United States,101,383,359.01,Devonian,Upper,,-41.17995776,-100.9867602,371.005
288,09,CA,40,-79,N. America,United States,101,383,359.01,Devonian,Upper,,-41.61074555,-103.3441121,371.005
289,09,T,19,8,Africa,Niger,714,383,359.01,Devonian,Upper,,-63.01221067,30.51809935,371.005
290,09,T,39.5,-80.5,nan,nan,101,383,359.01,nan,nan,,-41.64006073,-105.0252301,371.005
291,09,T,-16,-69,S. America,Bolivia,201,383,359.01,Devonian,Upper,,-55.61978339,-67.02588812,371.005
292,09,T,-11,-67,S. America,Bolivia,201,383,359.01,Devonian,Upper,,-55.89872801,-57.49700365,371.005
293,09,T,-3,-57,S. America,Brazil,201,383,359.01,Devonian,Upper,,-60.36388137,-34.73603616,371.005
294,09,T,-6,-46,S. America,Brazil,201,383,359.01,Devonian,Upper,,-70.18994721,-20.77850996,371.005
295,09,C,23,23,Africa,Libya,715,383,359.01,Devonian,M - U,,-60.76276886,60.6163244,371.005
296,09,C,31,119,Asia,China,602,383,359.01,Devonian,Upper,,14.40286518,108.2397206,371.005
297,09,C,28,112,Asia,China,602,383,359.01,Devonian,Upper,,9.078410815,112.5434964,371.005
298,09,C,30,111,Asia,China,602,383,359.01,Devonian,Upper,,7.872037919,110.704178,371.005
299,09,C,31.5,118,Asia,China,601,383,359.01,Devonian,Upper,,22.01128893,58.18422966,371.005
300,09,C,30,116.5,Asia,China,602,383,359.01,Devonian,Upper,,12.54286868,109.7580701,371.005
301,09,C,30.5,117.5,Asia,China,602,383,359.01,Devonian,Upper,,13.27130099,109.0580403,371.005
302,09,C,27.5,110,Asia,China,602,383,359.01,Devonian,Upper,,7.415333612,113.3371508,371.005
303,09,C,28,113,Asia,China,602,383,359.01,Devonian,Upper,,9.947184394,112.3837398,371.005
304,09,C,22,112,Asia,China,602,383,359.01,Devonian,Upper,,10.07291811,118.5442676,371.005
305,09,C,30.6,111.3,Asia,China,602,383,359.01,Devonian,Upper,,8.02362564,110.0623153,371.005
306,09,C,30.5,111.7,Asia,China,602,383,359.01,Devonian,Upper,,8.380335764,110.1003916,371.005
307,09,C,31,110.3,Asia,China,602,383,359.01,Devonian,Upper,,7.109038469,109.8124857,371.005
308,09,C,27.6,111.7,Asia,China,602,383,359.01,Devonian,Upper,,8.885963923,112.9887144,371.005
309,09,C,32,119,Asia,China,601,383,359.01,Devonian,Upper,,22.27647692,59.21003217,371.005
310,09,C,-24,134,Australia,Northern Territory,801,383,359.01,Devonian,Upper,,-19.93306262,164.5515523,371.005
311,09,C,75,19,Europe,nan,309,383,359.01,Devonian,Upper,,-4.047682388,-80.9691544,371.005
312,09,C,78,18,Europe,Svalbard,311,383,359.01,Devonian,Upper,,-2.93136837,-83.43872125,371.005
313,09,C,78,-95,N. America,Canada,120,383,359.01,Devonian,Upper,,-3.426911913,-93.69997678,371.005
314,09,C,75,-108,N. America,Canada,141,383,359.01,Devonian,Upper,,-5.42258114,-97.00256418,371.005
315,09,C,75,-120,N. America,Canada,101,383,359.01,Devonian,Upper,,-2.142342018,-99.76636902,371.005
316,09,C,75,-100,N. America,Canada,121,383,359.01,Devonian,Upper,,-7.604137577,-95.32492012,371.005
317,09,C,75,-94,N. America,Canada,121,383,359.01,Devonian,Upper,,-8.481317836,-94.03154348,371.005
318,09,C,66,-138,N. America,Canada,154,383,359.01,Devonian,Upper,,0.301356483,-111.0522656,371.005
319,09,C,41,-78,N. America,United States,101,383,359.01,Devonian,Upper,,-40.93617517,-101.9339902,371.005
320,09,C,39,-79,N. America,United States,101,383,359.01,Devonian,Upper,,-42.54290437,-103.8319065,371.005
321,09,C,10.6,-72.4,S. America,Venezula,225,383,359.01,Devonian,Upper,,-39.59055069,-37.34177937,371.005
322,09,B,34,-6,Africa,Morocco,706,383,359.01,Devonian,Upper,,-44.02272895,22.82529139,371.005
323,09,B,31,119,Asia,China,602,383,359.01,Devonian,Upper,,14.40286518,108.2397206,371.005
324,09,B,49,62,Asia,C. I. S.(frm USSR),467,383,359.01,Devonian,Upper,,22.35681293,-0.780384556,371.005
325,09,B,68,65,Asia,C. I. S.(frm USSR),302,383,359.01,Devonian,Upper,,8.872946991,-72.75872733,371.005
326,09,B,54,85,Asia,C. I. S.(frm USSR),401,383,359.01,Devonian,Upper,,32.73188626,-8.234838275,371.005
327,09,B,43,80,Asia,C. I. S.(frm USSR),459,383,359.01,Devonian,Upper,,30.48828711,11.72517214,371.005
328,09,B,50,70,Asia,C. I. S.(frm USSR),459,383,359.01,Devonian,Upper,,27.36054484,1.106453049,371.005
329,09,B,75,95,Asia,C. I. S.(frm USSR),404,383,359.01,Devonian,Upper,,13.56105134,-83.54360951,371.005
330,09,B,67,50,Asia,C. I. S.(frm USSR),302,383,359.01,Devonian,Upper,,3.313508445,-71.05512032,371.005
331,09,L,33.5,57,Asia,Iran,505,383,359.01,Devonian,Upper,,-36.26170875,91.32896414,371.005
332,09,L,34.5,71.3,Asia,Pakistan,501,383,359.01,Devonian,Upper,,-44.2809009,121.6471809,371.005
333,09,L,36,72,Asia,Pakistan,50601,383,359.01,nan,nan,,-32.42008842,113.0960779,371.005
334,09,L,68,49,Europe,C. I. S.(frm USSR),302,383,359.01,Devonian,Upper,,2.936638954,-72.05878442,371.005
335,09,K,29,8,Africa,Algeria,714,383,359.01,Devonian,Upper,,-53.47491809,36.29188721,371.005
336,09,K,28,-6,Africa,Algeria,714,383,359.01,Devonian,Upper,,-48.96747946,17.8812175,371.005
337,09,K,31.3,119.8,Asia,China,601,383,359.01,Devonian,Upper,,21.42677455,59.72873603,371.005
338,09,K,-32,143,Australia,New South Wales,801,383,359.01,Devonian,L-M-U,,-21.80938633,176.4440771,371.005
339,09,K,56,40,Europe,C. I. S.(frm USSR),302,383,359.01,Devonian,Upper,,-2.296566402,-60.49264939,371.005
340,09,K,51,9,Europe,Germany,315,383,359.01,nan,nan,,-21.09225656,-62.78073769,371.005
341,09,K,42,-2,Europe,Spain,304,383,359.01,Devonian,Upper,,-28.50859553,-45.07875758,371.005
342,09,K,75,19,Europe,Svalbard,309,383,359.01,Devonian,Upper,,-4.047682388,-80.9691544,371.005
343,09,K,58.5,-3.5,United Kingdom,Scotland,315,383,359.01,Devonian,Upper,,-21.53138799,-73.90954048,371.005
344,09,K,76,-112,N. America,Canada,120,383,359.01,Devonian,Upper,,-2.444322624,-97.88555307,371.005
345,09,K,39,-82,N. America,United States,101,383,359.01,Devonian,Upper,,-41.62045479,-106.7169558,371.005
346,09,K,-2,-58,S. America,Brazil,201,383,359.01,Devonian,Upper,,-58.95513369,-34.50594868,371.005
347,09,K,-1,-51,S. America,Brazil,201,383,359.01,Devonian,Upper,,-63.16811343,-22.73108856,371.005
348,09,K,-6,-47,S. America,Brazil,201,383,359.01,Devonian,Upper,,-69.56469779,-23.02692809,371.005
349,09,K,-32,-54.5,S. America,Uruguay,202,383,359.01,Carboniferous,Upper,,-68.15481201,-103.3671963,371.005
350,10,E,32,-4,Africa,Algeria,714,359,331.01,Carboniferous,Middle,,-35.23957389,-18.20554422,345.005
351,10,E,28,9,Africa,Algeria,714,359,331.01,Carboniferous,Middle,,-43.30905951,-6.805271187,345.005
352,10,E,28,-7,Africa,Algeria,714,359,331.01,Carboniferous,Middle,,-37.2505964,-23.56883971,345.005
353,10,E,29,33.3,Africa,Egypt,508,359,331.01,Carboniferous,Middle,,-45.24304435,22.80130812,345.005
354,10,E,25,15,Africa,Libya,715,359,331.01,Carboniferous,M - U,,-47.80385426,-0.395221278,345.005
355,10,E,25.75,10.75,Africa,Libya,715,359,331.01,Carboniferous,Lower,,-46.12411175,-5.574412953,345.005
356,10,E,22,-4,Africa,Mali,714,359,331.01,Carboniferous,M - U,,-43.74021834,-25.050908,345.005
357,10,E,31,-5,Africa,Morocco,714,359,331.01,Carboniferous,Middle,,-35.66991449,-19.72989342,345.005
358,10,E,22,-4,Africa,Morocco,714,359,331.01,Carboniferous,Middle,,-43.74021834,-25.050908,345.005
359,10,E,18,7,Africa,Niger,714,359,331.01,Carboniferous,Lower,,-52.16887618,-14.25962726,345.005
360,10,E,17,8,Africa,Niger,714,359,331.01,Carboniferous,Middle,,-53.45143985,-13.40855446,345.005
361,10,E,25,15,Africa,Niger,715,359,331.01,Carboniferous,Middle,,-47.80385426,-0.395221278,345.005
362,10,E,40,78,Asia,China,580,359,331.01,Carboniferous,Lower,,34.83609203,18.60522745,345.005
363,10,E,41,89,Asia,China,580,359,331.01,Carboniferous,Lower,,43.20547241,19.77481347,345.005
364,10,E,41.5,80,Asia,China,580,359,331.01,Carboniferous,Lower,,36.69112831,17.310227,345.005
365,10,E,40.5,83.3,Asia,China,580,359,331.01,Carboniferous,Lower,,38.87508517,19.28374466,345.005
366,10,E,40.5,84.7,Asia,China,580,359,331.01,Carboniferous,Lower,,39.91305922,19.58967727,345.005
367,10,E,41.4,83.2,Asia,China,580,359,331.01,Carboniferous,Lower,,39.00178169,18.13407358,345.005
368,10,E,40.5,83.3,Asia,China,580,359,331.01,Carboniferous,Lower,,38.87508517,19.28374466,345.005
369,10,E,38.5,83.5,Asia,China,580,359,331.01,Carboniferous,Lower,,38.54373538,21.81916464,345.005
370,10,E,40.5,84.7,Asia,China,580,359,331.01,Carboniferous,Middle,,39.91305922,19.58967727,345.005
371,10,E,41.3,83.3,Asia,China,580,359,331.01,Carboniferous,Lower,,39.05333672,18.2807163,345.005
372,10,E,41,84,Asia,China,580,359,331.01,Carboniferous,Lower,,39.5030448,18.80640519,345.005
373,10,E,40.6,79.9,Asia,China,580,359,331.01,Carboniferous,Lower,,36.39285183,18.37129551,345.005
374,10,E,38,76.3,Asia,China,580,359,331.01,Carboniferous,Lower,,32.98102192,20.43421298,345.005
375,10,E,42.1,85.1,Asia,China,580,359,331.01,Carboniferous,L - M,,40.53200636,17.61758881,345.005
376,10,E,42.1,87.5,Asia,China,467,359,331.01,Carboniferous,Middle,,39.34587778,11.3305502,345.005
377,10,E,41.7,88.5,Asia,China,580,359,331.01,Carboniferous,Middle,,42.95214716,18.74416112,345.005
378,10,E,41.6,88.3,Asia,China,580,359,331.01,Carboniferous,Middle,,42.78822674,18.84501494,345.005
379,10,E,37.5,76.25,Asia,China,590,359,331.01,Carboniferous,Lower,,-30.62466939,64.44094494,345.005
380,10,E,38.8,96,Asia,China,456,359,331.01,Carboniferous,L - M,,39.83981307,30.59906147,345.005
381,10,E,39,97.1,Asia,China,456,359,331.01,Carboniferous,Middle,,39.5077802,31.65663744,345.005
382,10,E,36.4,95,Asia,China,456,359,331.01,Carboniferous,Middle,,38.32211439,27.99534658,345.005
383,10,E,41,79,Asia,China,580,359,331.01,Carboniferous,Lower,,35.83762039,17.67556849,345.005
384,10,E,37.5,105,Asia,China,451,359,331.01,Carboniferous,Lower,,34.75685473,37.00361286,345.005
385,10,E,37,105,Asia,China,451,359,331.01,Carboniferous,Lower,,34.34025969,36.66791646,345.005
386,10,E,38,96,Asia,China,456,359,331.01,Carboniferous,Lower,,39.18574649,30.00195565,345.005
387,10,E,39.1,95.8,Asia,China,456,359,331.01,Carboniferous,Lower,,40.17442745,30.66064986,345.005
388,10,E,37.1,103,Asia,China,456,359,331.01,Carboniferous,Lower,,35.30774742,35.11653444,345.005
389,10,E,37.4,103.8,Asia,China,451,359,331.01,Carboniferous,Lower,,35.20278335,35.96893233,345.005
390,10,E,39,96.8,Asia,China,456,359,331.01,Carboniferous,Middle,,39.64266192,31.40992182,345.005
391,10,E,38.8,105.7,Asia,China,451,359,331.01,Carboniferous,Lower,,35.529545,38.44852812,345.005
392,10,E,22.1,111.9,Asia,China,602,359,331.01,Carboniferous,Middle,,17.90524807,84.50486002,345.005
393,10,E,27.1,111,Asia,China,602,359,331.01,Carboniferous,Middle,,17.27599333,79.23082819,345.005
394,10,E,27,111.7,Asia,China,602,359,331.01,Carboniferous,Middle,,17.89675488,79.35187775,345.005
395,10,E,27.3,111.8,Asia,China,602,359,331.01,Carboniferous,Middle,,17.99202995,79.03857648,345.005
396,10,E,27,111.3,Asia,China,602,359,331.01,Carboniferous,Middle,,17.54045375,79.34295649,345.005
397,10,E,27.4,112.2,Asia,China,602,359,331.01,Carboniferous,Middle,,18.3490526,78.94005067,345.005
398,10,E,26.7,110.6,Asia,China,602,359,331.01,Carboniferous,Middle,,16.90750197,79.63799198,345.005
399,10,E,27.7,111.4,Asia,China,602,359,331.01,Carboniferous,Middle,,17.64540529,78.61095496,345.005
400,10,E,26.9,114.2,Asia,China,602,359,331.01,Carboniferous,Middle,,20.12376579,79.4877389,345.005
401,10,E,34,119.9,Asia,China,601,359,331.01,Carboniferous,Middle,,25.41628242,46.75501149,345.005
402,10,E,33.2,118.8,Asia,China,601,359,331.01,Carboniferous,Middle,,25.17870732,45.43559356,345.005
403,10,E,27.1,113.9,Asia,China,602,359,331.01,Carboniferous,Middle,,19.85723149,79.27382892,345.005
404,10,E,23.9,109.7,Asia,China,602,359,331.01,Carboniferous,Lower,,15.97414848,82.51818889,345.005
405,10,E,75,99,Asia,C. I. S. (frm USSR),401,359,331.01,Carboniferous,L - M,,23.8488179,-36.02343486,345.005
406,10,E,46,72,Asia,C. I. S. (frm USSR),460,359,331.01,Carboniferous,L - M,,28.55502634,5.613682502,345.005
407,10,E,42,75,Asia,C. I. S. (frm USSR),466,359,331.01,Carboniferous,M - U,,30.09557858,10.51773526,345.005
408,10,E,52,95,Asia,C. I. S. (frm USSR),401,359,331.01,Carboniferous,Middle,,33.65779287,-12.1258927,345.005
409,10,E,33,78,Asia,India,501,359,331.01,Carboniferous,Lower,,-44.62285699,75.91309352,345.005
410,10,E,32.5,77.5,Asia,India,501,359,331.01,Carboniferous,Lower,,-45.17898914,75.42904867,345.005
411,10,E,32,78,Asia,India,501,359,331.01,Carboniferous,Lower,,-45.61110386,76.12973282,345.005
412,10,E,32.5,77.75,Asia,India,501,359,331.01,Carboniferous,Lower,,-45.1486364,75.72497412,345.005
413,10,E,17,105,Asia,Iran,604,359,331.01,Carboniferous,Lower,,-2.832921706,69.1131283,345.005
414,10,E,16,100.75,Asia,Thailand,60401,359,331.01,Carboniferous,L - M,,-7.017200005,68.80180894,345.005
415,10,E,16,100.75,Asia,Thailand,60401,359,331.01,Carboniferous,L - M,,-7.017200005,68.80180894,345.005
416,10,E,-24,115.25,Australia,nan,801,359,331.01,Carboniferous,L - M,,-35.14957439,100.1284897,345.005
417,10,E,-28.75,115.25,Australia,nan,801,359,331.01,Carboniferous,Middle,,-39.44393494,102.6820565,345.005
418,10,E,54,15,Europe,"Britain,Poland",315,359,331.01,Carboniferous,L - M,,-10.73202062,-34.80992657,345.005
419,10,E,43.5,28.5,Europe,Bulgaria,319,359,331.01,Carboniferous,L - M,,-8.711928709,-21.0419945,345.005
420,10,E,67,55,Europe,C. I. S. (frm USSR),302,359,331.01,Carboniferous,Middle,,11.7852223,-39.43055053,345.005
421,10,E,50,50,Europe,C. I. S. (frm USSR),302,359,331.01,Carboniferous,L-M-U,,7.238527958,-22.6190789,345.005
422,10,E,51,5,Europe,"N. France,Belgium",315,359,331.01,Carboniferous,L - M,,-17.23727707,-36.77460139,345.005
423,10,E,53,-8,Europe,Ireland,315,359,331.01,Carboniferous,Middle,,-20.44439761,-44.79324262,345.005
424,10,E,54.5,-8,Europe,Ireland,315,359,331.01,Carboniferous,Lower,,-19.14901629,-45.5970701,345.005
425,10,E,72,32,Europe,Norway,302,359,331.01,Carboniferous,M - U,,5.099739626,-46.10279427,345.005
426,10,E,54.5,20,Europe,Poland,302,359,331.01,Carboniferous,Middle,,-8.079287902,-33.47166801,345.005
427,10,E,44,28,Europe,Rumania,319,359,331.01,Carboniferous,L - M,,-8.817602118,-21.65686072,345.005
428,10,E,53,-1,United Kingdom,England,315,359,331.01,Carboniferous,Middle,,-18.0994675,-41.08745155,345.005
429,10,E,56,3,United Kingdom,England,315,359,331.01,Carboniferous,Middle,,-14.30732755,-41.16238553,345.005
430,10,E,56,-4,United Kingdom,Scotland,315,359,331.01,Carboniferous,L - M,,-16.67002614,-44.39899491,345.005
431,10,E,52,-4,United Kingdom,Wales,315,359,331.01,Carboniferous,L - M,,-19.97994861,-42.03258229,345.005
432,10,E,50,-100,N. America,Canada,101,359,331.01,Carboniferous,L - M,,-15.59372044,-82.32058585,345.005
433,10,E,50,-115,N. America,Canada,154,359,331.01,Carboniferous,L - M,,-7.762087435,-89.39215888,345.005
434,10,E,60,-125,N. America,Canada,101,359,331.01,Carboniferous,L - M,,1.699144836,-83.15529356,345.005
435,10,E,51,-114,N. America,Canada,101,359,331.01,Carboniferous,Middle,,-8.279753538,-87.59232122,345.005
436,10,E,45,-64,N. America,Canada,108,359,331.01,Carboniferous,Middle,,-30.19908439,-60.75101181,345.005
437,10,E,47,-67,N. America,Canada,101,359,331.01,Carboniferous,Middle,,-27.91355463,-62.77096891,345.005
438,10,E,48,-58,N. America,Canada,101,359,331.01,Carboniferous,Middle,,-27.46276128,-55.83400512,345.005
439,10,E,45,-52,N. America,Canada,108,359,331.01,Carboniferous,Middle,,-30.22855897,-50.93783381,345.005
440,10,E,49,-57,N. America,Canada,101,359,331.01,Carboniferous,Middle,,-26.45878042,-55.09740671,345.005
441,10,E,46.5,-60,nan,nan,108,359,331.01,nan,nan,,-28.93144565,-57.41263909,345.005
442,10,E,69.5,-146,N. America,United States,103,359,331.01,Carboniferous,Middle,,9.682701429,-73.07506839,345.005
443,10,E,37,-90,N. America,United States,101,359,331.01,Carboniferous,Middle,,-30.21615752,-85.18415694,345.005
444,10,E,38,-87,N. America,United States,101,359,331.01,Carboniferous,Middle,,-30.7610231,-82.25589976,345.005
445,10,E,42,-93,N. America,United States,101,359,331.01,Carboniferous,Middle,,-24.83582186,-83.84910577,345.005
446,10,E,38,-96,N. America,United States,101,359,331.01,Carboniferous,Middle,,-26.42876507,-88.65070941,345.005
447,10,E,37,-87,N. America,United States,101,359,331.01,Carboniferous,Middle,,-31.59513251,-82.9006336,345.005
