region_id,centroid_x,centroid_y,Coal Deposits,Evaporites Deposits,Glacial Deposits,Elevation,Sqrt Elevation,Dist to Shore,Sqrt Dist,Sin Angle Shore,Cos Angle Shore
39,31.53,-55.76,1.0,0.0,0.0,200.00,14.14,90.26,9.50,-0.22,-0.98
40,34.64,-55.76,1.0,0.0,0.0,200.00,14.14,187.31,13.69,-0.99,0.11
41,-48.63,-53.25,1.0,0.0,0.0,272.40,16.50,74.66,8.64,1.00,0.04
42,-44.82,-53.25,0.0,1.0,0.0,200.00,14.14,102.61,10.13,0.97,0.23
43,-19.94,-53.25,0.0,1.0,0.0,1856.79,43.09,400.06,20.00,-0.70,-0.71
44,-1.30,-53.25,1.0,0.0,0.0,309.33,17.59,358.30,18.93,-0.97,0.26
45,1.30,-53.25,1.0,0.0,0.0,588.13,24.25,262.77,16.21,-0.86,0.51
46,3.91,-53.25,1.0,0.0,0.0,0.00,0.00,60.91,7.80,0.05,1.00
47,25.59,-53.25,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.05,-1.00
48,31.53,-53.25,1.0,0.0,0.0,200.00,14.14,105.60,10.28,0.30,-0.95
49,-31.53,-50.74,0.0,1.0,0.0,1894.46,43.53,355.66,18.86,-0.95,0.30
50,-25.59,-50.74,0.0,1.0,0.0,2359.20,48.57,238.78,15.45,-1.00,0.01
51,1.30,-50.74,1.0,0.0,0.0,200.00,14.14,129.61,11.38,0.40,0.92
52,-31.53,-48.23,0.0,1.0,0.0,200.00,14.14,587.55,24.24,-0.99,0.16
53,3.91,-48.23,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.84,0.54
54,34.64,-48.23,1.0,0.0,0.0,1438.39,37.93,201.24,14.19,0.72,-0.69
55,3.91,-45.72,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.57,0.82
56,-1.30,-38.19,1.0,0.0,0.0,200.00,14.14,145.69,12.07,-0.12,0.99
57,-3.91,-35.68,1.0,0.0,0.0,200.00,14.14,242.09,15.56,0.58,0.81
58,-34.64,-30.66,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.92,-0.40
59,-14.48,-30.66,1.0,0.0,0.0,200.00,14.14,468.22,21.64,-0.01,1.00
60,-11.81,-30.66,1.0,0.0,0.0,200.00,14.14,170.78,13.07,-0.03,1.00
61,-31.53,-25.64,0.0,1.0,0.0,177.68,13.33,104.77,10.24,-0.03,-1.00
62,57.32,-18.11,1.0,0.0,0.0,200.00,14.14,73.37,8.57,0.94,-0.33
63,57.32,-13.09,1.0,0.0,0.0,157.12,12.53,73.76,8.59,-0.73,0.69
64,57.32,-10.58,1.0,0.0,0.0,200.00,14.14,209.89,14.49,-0.96,0.26
