region_id,centroid_x,centroid_y,Precipitation,Log Precipitation,Coal Deposits,Evaporites Deposits,Glacial Deposits,Latitude,Longitude,Abs Latitude,Squared Abs Latitude,Elevation,Sqrt Elevation,ASinh Elevation Sc50,ASinh Elevation Sc70,Dist to Shore,Sqrt Dist,ASinh Dist Sc50,ASinh Dist Sc70,Sin Angle Shore,Cos Angle Shore
765,33.57,55.50,0.23,-1.45,0.0,0.0,0.0,33.57,55.50,33.57,1126.72,200.00,14.14,2.09,1.77,358.86,18.94,2.67,2.34,-0.89,0.46
766,37.27,55.50,0.23,-1.48,0.0,0.0,0.0,37.27,55.50,37.27,1389.17,977.71,31.27,3.67,3.33,92.18,9.60,1.37,1.09,0.48,0.88
767,45.32,55.50,0.28,-1.27,1.0,0.0,0.0,45.32,55.50,45.32,2053.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.45,-0.89
768,49.80,55.50,0.60,-0.50,0.0,0.0,0.0,49.80,55.50,49.80,2480.01,563.36,23.74,3.12,2.78,455.13,21.33,2.90,2.57,-0.75,-0.66
769,54.75,55.50,0.99,-0.01,0.0,0.0,0.0,54.75,55.50,54.75,2997.53,776.81,27.87,3.44,3.10,917.28,30.29,3.60,3.27,-0.37,-0.93
770,60.42,55.50,0.97,-0.03,0.0,0.0,0.0,60.42,55.50,60.42,3650.44,200.00,14.14,2.09,1.77,621.09,24.92,3.21,2.88,0.04,1.00
771,26.59,58.50,0.45,-0.81,0.0,0.0,0.0,26.59,58.50,26.59,706.89,200.00,14.14,2.09,1.77,82.16,9.06,1.27,1.00,-0.61,-0.79
772,30.02,58.50,0.40,-0.92,0.0,0.0,0.0,30.02,58.50,30.02,900.92,200.00,14.14,2.09,1.77,449.17,21.19,2.89,2.56,-0.11,-0.99
773,33.57,58.50,0.26,-1.36,0.0,0.0,0.0,33.57,58.50,33.57,1126.72,1115.44,33.40,3.80,3.46,495.02,22.25,2.99,2.65,-0.09,1.00
774,37.27,58.50,0.14,-2.00,0.0,0.0,0.0,37.27,58.50,37.27,1389.17,0.00,0.00,0.00,0.00,92.18,9.60,1.37,1.09,-0.48,0.88
775,45.32,58.50,0.23,-1.46,0.0,0.0,0.0,45.32,58.50,45.32,2053.75,54.64,7.39,0.95,0.72,52.82,7.27,0.92,0.70,-0.74,-0.67
776,49.80,58.50,0.49,-0.72,0.0,1.0,0.0,49.80,58.50,49.80,2480.01,649.21,25.48,3.26,2.92,535.03,23.13,3.07,2.73,-0.07,-1.00
777,54.75,58.50,0.72,-0.32,0.0,0.0,0.0,54.75,58.50,54.75,2997.53,647.74,25.45,3.26,2.92,1008.43,31.76,3.70,3.36,-0.56,-0.83
778,60.42,58.50,0.70,-0.35,0.0,0.0,0.0,60.42,58.50,60.42,3650.44,664.03,25.77,3.28,2.95,632.99,25.16,3.23,2.90,-0.18,0.98
779,67.40,58.50,0.62,-0.48,0.0,0.0,0.0,67.40,58.50,67.40,4542.96,200.00,14.14,2.09,1.77,78.55,8.86,1.23,0.97,-0.83,-0.56
780,26.59,61.50,0.52,-0.65,0.0,0.0,0.0,26.59,61.50,26.59,706.89,979.68,31.30,3.67,3.33,183.47,13.55,2.01,1.69,0.27,-0.96
781,30.02,61.50,0.44,-0.82,0.0,0.0,0.0,30.02,61.50,30.02,900.92,1045.23,32.33,3.73,3.40,559.85,23.66,3.11,2.78,0.09,-1.00
782,33.57,61.50,0.48,-0.72,0.0,0.0,0.0,33.57,61.50,33.57,1126.72,546.64,23.38,3.09,2.75,585.28,24.19,3.16,2.82,-0.52,0.85
783,37.27,61.50,0.11,-2.23,0.0,0.0,0.0,37.27,61.50,37.27,1389.17,200.00,14.14,2.09,1.77,232.69,15.25,2.24,1.92,-0.56,0.83
784,45.32,61.50,0.16,-1.84,0.0,0.0,0.0,45.32,61.50,45.32,2053.75,200.00,14.14,2.09,1.77,276.68,16.63,2.41,2.08,-0.99,-0.11
785,49.80,61.50,0.48,-0.74,0.0,0.0,0.0,49.80,61.50,49.80,2480.01,200.00,14.14,2.09,1.77,595.01,24.39,3.17,2.84,-0.46,-0.89
786,54.75,61.50,0.74,-0.31,0.0,0.0,0.0,54.75,61.50,54.75,2997.53,580.43,24.09,3.15,2.81,1112.39,33.35,3.80,3.46,-0.25,-0.97
787,60.42,61.50,0.76,-0.28,0.0,0.0,0.0,60.42,61.50,60.42,3650.44,576.95,24.02,3.14,2.81,678.46,26.05,3.30,2.97,-0.37,0.93
788,67.40,61.50,0.61,-0.49,0.0,0.0,0.0,67.40,61.50,67.40,4542.96,200.00,14.14,2.09,1.77,198.92,14.10,2.09,1.77,-0.98,-0.19
789,20.01,64.50,1.26,0.23,0.0,1.0,0.0,20.01,64.50,20.01,400.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,0.01
790,26.59,64.50,0.51,-0.67,0.0,0.0,0.0,26.59,64.50,26.59,706.89,826.39,28.75,3.50,3.16,183.47,13.55,2.01,1.69,0.27,-0.96
791,30.02,64.50,0.44,-0.83,0.0,0.0,0.0,30.02,64.50,30.02,900.92,607.17,24.64,3.19,2.86,559.85,23.66,3.11,2.78,0.09,-1.00
792,33.57,64.50,0.61,-0.49,0.0,0.0,0.0,33.57,64.50,33.57,1126.72,1163.48,34.11,3.84,3.50,726.19,26.95,3.37,3.03,-0.54,0.84
793,37.27,64.50,0.07,-2.71,0.0,0.0,0.0,37.27,64.50,37.27,1389.17,200.00,14.14,2.09,1.77,437.92,20.93,2.87,2.53,-0.89,0.46
794,41.17,64.50,0.12,-2.16,0.0,0.0,0.0,41.17,64.50,41.17,1694.98,200.00,14.14,2.09,1.77,293.93,17.14,2.47,2.14,-1.00,-0.04
795,45.32,64.50,0.16,-1.82,0.0,0.0,0.0,45.32,64.50,45.32,2053.75,200.00,14.14,2.09,1.77,510.74,22.60,3.02,2.69,-1.00,-0.03
796,49.80,64.50,0.43,-0.85,0.0,0.0,0.0,49.80,64.50,49.80,2480.01,200.00,14.14,2.09,1.77,723.47,26.90,3.37,3.03,-0.71,-0.71
797,54.75,64.50,0.70,-0.36,0.0,0.0,0.0,54.75,64.50,54.75,2997.53,200.00,14.14,2.09,1.77,1178.73,34.33,3.85,3.52,-0.44,-0.90
798,60.42,64.50,0.76,-0.28,0.0,0.0,0.0,60.42,64.50,60.42,3650.44,200.00,14.14,2.09,1.77,751.35,27.41,3.40,3.07,-0.51,0.86
799,67.40,64.50,0.62,-0.48,0.0,0.0,0.0,67.40,64.50,67.40,4542.96,200.00,14.14,2.09,1.77,188.22,13.72,2.04,1.72,0.32,0.95
800,20.01,67.50,1.41,0.35,0.0,0.0,0.0,20.01,67.50,20.01,400.54,200.00,14.14,2.09,1.77,190.89,13.82,2.05,1.73,-0.82,0.58
801,23.26,67.50,0.92,-0.08,0.0,0.0,0.0,23.26,67.50,23.26,541.01,200.00,14.14,2.09,1.77,208.13,14.43,2.13,1.81,-0.74,-0.67
802,26.59,67.50,0.52,-0.65,0.0,0.0,0.0,26.59,67.50,26.59,706.89,1421.28,37.70,4.04,3.70,306.26,17.50,2.51,2.18,-0.82,-0.57
803,30.02,67.50,0.50,-0.69,0.0,0.0,0.0,30.02,67.50,30.02,900.92,1131.40,33.64,3.81,3.48,609.69,24.69,3.20,2.86,-0.41,-0.91
804,33.57,67.50,0.74,-0.31,0.0,1.0,0.0,33.57,67.50,33.57,1126.72,1620.40,40.25,4.17,3.84,903.23,30.05,3.59,3.25,-0.72,0.70
805,37.27,67.50,0.40,-0.92,0.0,0.0,0.0,37.27,67.50,37.27,1389.17,515.85,22.71,3.03,2.70,683.29,26.14,3.31,2.97,-0.95,0.32
806,41.17,67.50,0.25,-1.38,0.0,1.0,0.0,41.17,67.50,41.17,1694.98,200.00,14.14,2.09,1.77,544.98,23.34,3.08,2.75,-1.00,0.00
807,45.32,67.50,0.15,-1.88,0.0,0.0,0.0,45.32,67.50,45.32,2053.75,200.00,14.14,2.09,1.77,712.69,26.70,3.35,3.02,-0.77,-0.64
808,49.80,67.50,0.39,-0.95,0.0,0.0,0.0,49.80,67.50,49.80,2480.01,200.00,14.14,2.09,1.77,891.12,29.85,3.57,3.24,-0.84,-0.55
809,54.75,67.50,0.61,-0.50,0.0,0.0,0.0,54.75,67.50,54.75,2997.53,200.00,14.14,2.09,1.77,1277.62,35.74,3.93,3.60,-0.59,-0.81
810,60.42,67.50,0.75,-0.28,0.0,0.0,0.0,60.42,67.50,60.42,3650.44,200.00,14.14,2.09,1.77,844.45,29.06,3.52,3.19,-0.61,0.79
811,67.40,67.50,0.63,-0.47,0.0,0.0,0.0,67.40,67.50,67.40,4542.96,200.00,14.14,2.09,1.77,178.94,13.38,1.99,1.67,0.11,0.99
812,10.62,70.50,2.65,0.97,0.0,0.0,0.0,10.62,70.50,10.62,112.76,1010.68,31.79,3.70,3.36,169.22,13.01,1.93,1.62,-0.97,0.25
813,13.71,70.50,2.42,0.88,1.0,0.0,0.0,13.71,70.50,13.71,187.84,1132.99,33.66,3.81,3.48,165.22,12.85,1.91,1.59,-0.98,0.20
814,20.01,70.50,1.44,0.37,0.0,0.0,0.0,20.01,70.50,20.01,400.54,200.00,14.14,2.09,1.77,229.97,15.16,2.23,1.90,0.23,-0.97
815,23.26,70.50,0.93,-0.07,0.0,0.0,0.0,23.26,70.50,23.26,541.01,200.00,14.14,2.09,1.77,482.60,21.97,2.96,2.63,-0.96,-0.28
816,26.59,70.50,0.57,-0.55,0.0,0.0,0.0,26.59,70.50,26.59,706.89,200.00,14.14,2.09,1.77,578.17,24.05,3.14,2.81,-0.96,-0.29
817,30.02,70.50,0.73,-0.32,0.0,0.0,0.0,30.02,70.50,30.02,900.92,2100.00,45.83,4.43,4.09,777.72,27.89,3.44,3.10,-0.71,-0.70
818,33.57,70.50,1.10,0.09,0.0,0.0,0.0,33.57,70.50,33.57,1126.72,2100.00,45.83,4.43,4.09,1091.26,33.03,3.78,3.44,-0.51,-0.86
819,37.27,70.50,0.51,-0.67,0.0,0.0,0.0,37.27,70.50,37.27,1389.17,851.06,29.17,3.53,3.19,917.56,30.29,3.60,3.27,-0.87,0.50
820,41.17,70.50,0.20,-1.61,0.0,0.0,0.0,41.17,70.50,41.17,1694.98,200.00,14.14,2.09,1.77,796.04,28.21,3.46,3.13,-1.00,0.03
821,45.32,70.50,0.15,-1.88,0.0,0.0,0.0,45.32,70.50,45.32,2053.75,200.00,14.14,2.09,1.77,907.02,30.12,3.59,3.26,-0.88,-0.48
822,49.80,70.50,0.38,-0.98,0.0,0.0,0.0,49.80,70.50,49.80,2480.01,200.00,14.14,2.09,1.77,1079.69,32.86,3.77,3.43,-0.91,-0.42
823,54.75,70.50,0.57,-0.57,0.0,0.0,0.0,54.75,70.50,54.75,2997.53,200.00,14.14,2.09,1.77,1402.04,37.44,4.03,3.69,-0.70,-0.71
824,60.42,70.50,0.74,-0.30,0.0,0.0,0.0,60.42,70.50,60.42,3650.44,200.00,14.14,2.09,1.77,951.68,30.85,3.64,3.30,-0.68,0.73
825,67.40,70.50,0.62,-0.48,0.0,0.0,0.0,67.40,70.50,67.40,4542.96,200.00,14.14,2.09,1.77,178.94,13.38,1.99,1.67,0.11,0.99
826,4.53,73.50,2.32,0.84,1.0,0.0,0.0,4.53,73.50,4.53,20.52,559.11,23.65,3.11,2.77,174.25,13.20,1.96,1.64,-0.95,0.30
827,7.56,73.50,2.63,0.97,1.0,0.0,0.0,7.56,73.50,7.56,57.21,463.02,21.52,2.92,2.59,176.92,13.30,1.98,1.66,-0.94,-0.35
828,10.62,73.50,2.14,0.76,0.0,0.0,0.0,10.62,73.50,10.62,112.76,200.00,14.14,2.09,1.77,400.06,20.00,2.78,2.44,-0.69,-0.73
829,13.71,73.50,1.90,0.64,0.0,0.0,0.0,13.71,73.50,13.71,187.84,686.69,26.20,3.31,2.98,370.53,19.25,2.70,2.37,-0.72,0.69
830,16.83,73.50,1.63,0.49,0.0,0.0,0.0,16.83,73.50,16.83,283.35,200.00,14.14,2.09,1.77,282.28,16.80,2.43,2.10,-0.95,-0.32
831,20.01,73.50,1.38,0.32,0.0,0.0,0.0,20.01,73.50,20.01,400.54,200.00,14.14,2.09,1.77,345.24,18.58,2.63,2.30,-0.77,-0.64
832,23.26,73.50,1.00,-0.00,0.0,0.0,0.0,23.26,73.50,23.26,541.01,200.00,14.14,2.09,1.77,640.05,25.30,3.24,2.91,-0.41,-0.91
833,26.59,73.50,0.72,-0.34,0.0,0.0,0.0,26.59,73.50,26.59,706.89,1667.93,40.84,4.20,3.86,868.91,29.48,3.55,3.21,-0.99,-0.17
834,30.02,73.50,1.66,0.51,0.0,0.0,0.0,30.02,73.50,30.02,900.92,2100.00,45.83,4.43,4.09,1006.32,31.72,3.70,3.36,-0.85,-0.52
835,33.57,73.50,1.12,0.11,0.0,0.0,0.0,33.57,73.50,33.57,1126.72,2100.00,45.83,4.43,4.09,1258.66,35.48,3.92,3.58,-0.68,-0.73
836,37.27,73.50,0.37,-1.00,0.0,0.0,0.0,37.27,73.50,37.27,1389.17,1614.72,40.18,4.17,3.83,1153.74,33.97,3.83,3.50,-0.91,0.42
837,41.17,73.50,0.17,-1.76,0.0,1.0,0.0,41.17,73.50,41.17,1694.98,200.00,14.14,2.09,1.77,1046.92,32.36,3.74,3.40,-1.00,0.05
838,45.32,73.50,0.17,-1.78,0.0,0.0,0.0,45.32,73.50,45.32,2053.75,200.00,14.14,2.09,1.77,1120.21,33.47,3.80,3.47,-0.93,-0.36
839,49.80,73.50,0.29,-1.24,0.0,0.0,0.0,49.80,73.50,49.80,2480.01,200.00,14.14,2.09,1.77,1279.73,35.77,3.94,3.60,-0.95,-0.32
840,54.75,73.50,0.50,-0.69,0.0,0.0,0.0,54.75,73.50,54.75,2997.53,200.00,14.14,2.09,1.77,1545.67,39.32,4.12,3.79,-0.79,-0.62
841,60.42,73.50,0.72,-0.33,0.0,0.0,0.0,60.42,73.50,60.42,3650.44,200.00,14.14,2.09,1.77,961.34,31.01,3.65,3.31,-0.10,0.99
842,67.40,73.50,0.63,-0.47,0.0,0.0,0.0,67.40,73.50,67.40,4542.96,200.00,14.14,2.09,1.77,205.52,14.34,2.12,1.80,-0.48,0.87
843,-67.40,76.50,0.64,-0.45,0.0,0.0,1.0,-67.40,76.50,67.40,4542.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.61,0.79
844,7.56,76.50,2.78,1.02,1.0,0.0,0.0,7.56,76.50,7.56,57.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,-0.95
845,10.62,76.50,2.56,0.94,0.0,0.0,0.0,10.62,76.50,10.62,112.76,200.00,14.14,2.09,1.77,177.95,13.34,1.98,1.66,0.92,-0.38
846,13.71,76.50,2.17,0.77,0.0,0.0,0.0,13.71,76.50,13.71,187.84,200.00,14.14,2.09,1.77,443.16,21.05,2.88,2.54,0.37,-0.93
847,16.83,76.50,1.61,0.48,0.0,0.0,0.0,16.83,76.50,16.83,283.35,200.00,14.14,2.09,1.77,593.88,24.37,3.17,2.83,-0.99,-0.14
848,20.01,76.50,1.50,0.41,0.0,0.0,0.0,20.01,76.50,20.01,400.54,200.00,14.14,2.09,1.77,620.00,24.90,3.21,2.88,-0.94,-0.35
849,23.26,76.50,1.21,0.19,0.0,0.0,0.0,23.26,76.50,23.26,541.01,979.26,31.29,3.67,3.33,818.10,28.60,3.49,3.15,-0.71,-0.70
850,26.59,76.50,1.26,0.23,1.0,0.0,0.0,26.59,76.50,26.59,706.89,2100.00,45.83,4.43,4.09,1109.52,33.31,3.79,3.46,-0.53,-0.85
851,30.02,76.50,3.67,1.30,0.0,0.0,0.0,30.02,76.50,30.02,900.92,2100.00,45.83,4.43,4.09,1262.91,35.54,3.92,3.59,-0.92,-0.40
852,33.57,76.50,0.58,-0.54,0.0,0.0,0.0,33.57,76.50,33.57,1126.72,2100.00,45.83,4.43,4.09,1464.87,38.27,4.07,3.73,-0.79,-0.61
853,37.27,76.50,0.31,-1.18,0.0,0.0,0.0,37.27,76.50,37.27,1389.17,600.00,24.49,3.18,2.84,1397.43,37.38,4.02,3.69,-0.93,0.38
854,41.17,76.50,0.07,-2.67,0.0,0.0,0.0,41.17,76.50,41.17,1694.98,200.00,14.14,2.09,1.77,1297.50,36.02,3.95,3.61,-1.00,0.07
855,45.32,76.50,0.16,-1.85,0.0,1.0,0.0,45.32,76.50,45.32,2053.75,200.00,14.14,2.09,1.77,1343.12,36.65,3.98,3.65,-0.96,-0.27
856,49.80,76.50,0.29,-1.23,0.0,1.0,0.0,49.80,76.50,49.80,2480.01,200.00,14.14,2.09,1.77,1486.39,38.55,4.09,3.75,-0.97,-0.24
857,54.75,76.50,0.53,-0.64,0.0,0.0,0.0,54.75,76.50,54.75,2997.53,200.00,14.14,2.09,1.77,1609.02,40.11,4.16,3.83,-0.14,0.99
858,60.42,76.50,0.68,-0.39,0.0,0.0,0.0,60.42,76.50,60.42,3650.44,200.00,14.14,2.09,1.77,988.35,31.44,3.68,3.34,-0.22,0.97
859,67.40,76.50,0.63,-0.45,0.0,0.0,0.0,67.40,76.50,67.40,4542.96,200.00,14.14,2.09,1.77,288.23,16.98,2.45,2.12,-0.76,0.65
860,-67.40,79.50,0.71,-0.35,0.0,0.0,1.0,-67.40,79.50,67.40,4542.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,0.99
861,10.62,79.50,2.29,0.83,0.0,0.0,0.0,10.62,79.50,10.62,112.76,0.00,0.00,0.00,0.00,69.12,8.31,1.13,0.87,0.79,0.61
862,13.71,79.50,1.90,0.64,0.0,0.0,0.0,13.71,79.50,13.71,187.84,200.00,14.14,2.09,1.77,249.80,15.81,2.31,1.98,0.65,-0.76
863,16.83,79.50,1.62,0.48,0.0,0.0,0.0,16.83,79.50,16.83,283.35,200.00,14.14,2.09,1.77,489.85,22.13,2.98,2.64,0.77,-0.64
864,20.01,79.50,1.45,0.37,0.0,0.0,0.0,20.01,79.50,20.01,400.54,200.00,14.14,2.09,1.77,733.68,27.09,3.38,3.04,0.66,-0.75
865,23.26,79.50,1.26,0.23,0.0,0.0,0.0,23.26,79.50,23.26,541.01,1987.10,44.58,4.38,4.04,1032.70,32.14,3.72,3.39,0.47,-0.88
866,26.59,79.50,1.55,0.44,0.0,0.0,0.0,26.59,79.50,26.59,706.89,2100.00,45.83,4.43,4.09,1287.54,35.88,3.94,3.61,0.78,-0.63
867,30.02,79.50,3.07,1.12,0.0,0.0,0.0,30.02,79.50,30.02,900.92,2100.00,45.83,4.43,4.09,1533.41,39.16,4.12,3.78,-0.95,-0.31
868,33.57,79.50,0.52,-0.65,0.0,0.0,0.0,33.57,79.50,33.57,1126.72,2096.80,45.79,4.43,4.09,1695.68,41.18,4.22,3.88,-0.86,-0.51
869,37.27,79.50,0.26,-1.36,0.0,0.0,0.0,37.27,79.50,37.27,1389.17,600.00,24.49,3.18,2.84,1645.08,40.56,4.19,3.85,-0.94,0.35
870,41.17,79.50,0.05,-2.90,0.0,0.0,0.0,41.17,79.50,41.17,1694.98,802.63,28.33,3.47,3.13,1547.70,39.34,4.13,3.79,-1.00,0.09
871,45.32,79.50,0.10,-2.32,0.0,0.0,0.0,45.32,79.50,45.32,2053.75,200.00,14.14,2.09,1.77,1571.37,39.64,4.14,3.80,-0.98,-0.19
872,49.80,79.50,0.40,-0.92,0.0,0.0,0.0,49.80,79.50,49.80,2480.01,200.00,14.14,2.09,1.77,1696.99,41.19,4.22,3.88,-0.98,-0.18
873,54.75,79.50,0.66,-0.41,0.0,0.0,0.0,54.75,79.50,54.75,2997.53,200.00,14.14,2.09,1.77,1642.33,40.53,4.19,3.85,-0.21,0.98
874,60.42,79.50,0.67,-0.40,0.0,0.0,0.0,60.42,79.50,60.42,3650.44,200.00,14.14,2.09,1.77,1033.85,32.15,3.72,3.39,-0.33,0.94
875,67.40,79.50,0.62,-0.47,0.0,0.0,0.0,67.40,79.50,67.40,4542.96,200.00,14.14,2.09,1.77,341.16,18.47,2.62,2.29,-0.50,0.87
876,13.71,82.50,1.90,0.64,0.0,0.0,0.0,13.71,82.50,13.71,187.84,200.00,14.14,2.09,1.77,63.14,7.95,1.06,0.81,0.85,0.52
877,16.83,82.50,1.52,0.42,0.0,0.0,0.0,16.83,82.50,16.83,283.35,200.00,14.14,2.09,1.77,259.36,16.10,2.35,2.02,0.62,-0.78
878,20.01,82.50,1.40,0.34,0.0,0.0,0.0,20.01,82.50,20.01,400.54,200.00,14.14,2.09,1.77,579.69,24.08,3.15,2.81,0.28,-0.96
879,23.26,82.50,1.28,0.25,0.0,0.0,0.0,23.26,82.50,23.26,541.01,2100.00,45.83,4.43,4.09,818.10,28.60,3.49,3.15,0.71,-0.70
880,26.59,82.50,1.83,0.60,0.0,0.0,0.0,26.59,82.50,26.59,706.89,2100.00,45.83,4.43,4.09,1074.58,32.78,3.76,3.43,0.64,-0.77
881,30.02,82.50,2.16,0.77,0.0,0.0,0.0,30.02,82.50,30.02,900.92,2100.00,45.83,4.43,4.09,1389.43,37.28,4.02,3.68,0.49,-0.87
882,33.57,82.50,0.51,-0.68,0.0,0.0,0.0,33.57,82.50,33.57,1126.72,2100.00,45.83,4.43,4.09,1743.42,41.75,4.24,3.91,0.40,-0.92
883,37.27,82.50,0.33,-1.10,0.0,0.0,0.0,37.27,82.50,37.27,1389.17,600.00,24.49,3.18,2.84,1894.91,43.53,4.33,3.99,-0.94,0.33
884,41.17,82.50,0.05,-2.95,0.0,1.0,0.0,41.17,82.50,41.17,1694.98,822.85,28.69,3.49,3.16,1797.45,42.40,4.28,3.94,-0.99,0.11
885,45.32,82.50,0.08,-2.52,0.0,0.0,0.0,45.32,82.50,45.32,2053.75,200.00,14.14,2.09,1.77,1802.71,42.46,4.28,3.94,-0.99,-0.14
886,49.80,82.50,0.50,-0.70,0.0,0.0,0.0,49.80,82.50,49.80,2480.01,200.00,14.14,2.09,1.77,1909.96,43.70,4.34,4.00,-0.99,-0.12
887,54.75,82.50,0.85,-0.16,0.0,0.0,0.0,54.75,82.50,54.75,2997.53,200.00,14.14,2.09,1.77,1688.68,41.09,4.21,3.88,-0.27,0.96
888,60.42,82.50,0.68,-0.39,0.0,1.0,0.0,60.42,82.50,60.42,3650.44,200.00,14.14,2.09,1.77,1095.45,33.10,3.78,3.44,-0.42,0.91
889,67.40,82.50,0.66,-0.41,0.0,0.0,0.0,67.40,82.50,67.40,4542.96,200.00,14.14,2.09,1.77,418.11,20.45,2.82,2.49,-0.68,0.73
890,16.83,85.50,1.56,0.44,0.0,0.0,0.0,16.83,85.50,16.83,283.35,200.00,14.14,2.09,1.77,160.65,12.67,1.88,1.57,0.99,0.12
891,20.01,85.50,1.46,0.38,0.0,0.0,0.0,20.01,85.50,20.01,400.54,217.81,14.76,2.18,1.85,345.24,18.58,2.63,2.30,0.77,-0.64
892,23.26,85.50,1.25,0.23,0.0,0.0,0.0,23.26,85.50,23.26,541.01,2100.00,45.83,4.43,4.09,596.69,24.43,3.17,2.84,0.62,-0.79
893,26.59,85.50,1.89,0.63,0.0,0.0,0.0,26.59,85.50,26.59,706.89,2100.00,45.83,4.43,4.09,916.64,30.28,3.60,3.27,0.40,-0.92
894,30.02,85.50,2.38,0.87,1.0,0.0,0.0,30.02,85.50,30.02,900.92,2100.00,45.83,4.43,4.09,1274.76,35.70,3.93,3.60,0.29,-0.96
895,33.57,85.50,0.55,-0.60,0.0,0.0,0.0,33.57,85.50,33.57,1126.72,2100.00,45.83,4.43,4.09,1656.56,40.70,4.19,3.86,0.22,-0.97
896,37.27,85.50,0.45,-0.79,0.0,0.0,0.0,37.27,85.50,37.27,1389.17,1153.23,33.96,3.83,3.50,2060.04,45.39,4.41,4.08,0.18,-0.98
897,41.17,85.50,0.05,-2.94,0.0,0.0,0.0,41.17,85.50,41.17,1694.98,805.04,28.37,3.47,3.14,2046.65,45.24,4.41,4.07,-0.99,0.13
898,45.32,85.50,0.08,-2.54,0.0,1.0,0.0,45.32,85.50,45.32,2053.75,342.07,18.50,2.62,2.29,2035.82,45.12,4.40,4.06,-1.00,-0.09
899,49.80,85.50,0.44,-0.81,0.0,0.0,0.0,49.80,85.50,49.80,2480.01,256.96,16.03,2.34,2.01,2124.31,46.09,4.44,4.11,-1.00,-0.07
900,54.75,85.50,0.96,-0.04,0.0,0.0,0.0,54.75,85.50,54.75,2997.53,200.00,14.14,2.09,1.77,1746.94,41.80,4.25,3.91,-0.33,0.94
901,60.42,85.50,0.68,-0.38,0.0,0.0,0.0,60.42,85.50,60.42,3650.44,200.00,14.14,2.09,1.77,1168.64,34.19,3.85,3.51,-0.34,0.94
902,67.40,85.50,0.89,-0.11,0.0,0.0,0.0,67.40,85.50,67.40,4542.96,200.00,14.14,2.09,1.77,512.13,22.63,3.02,2.69,-0.78,0.63
903,20.01,88.50,1.37,0.31,0.0,0.0,0.0,20.01,88.50,20.01,400.54,218.32,14.78,2.18,1.86,124.27,11.15,1.64,1.34,0.42,-0.91
904,23.26,88.50,1.16,0.15,0.0,0.0,0.0,23.26,88.50,23.26,541.01,2100.00,45.83,4.43,4.09,476.48,21.83,2.95,2.62,0.11,-0.99
905,26.59,88.50,1.90,0.64,0.0,0.0,0.0,26.59,88.50,26.59,706.89,2100.00,45.83,4.43,4.09,845.23,29.07,3.52,3.19,0.06,-1.00
906,30.02,88.50,2.60,0.96,0.0,0.0,0.0,30.02,88.50,30.02,900.92,2100.00,45.83,4.43,4.09,1225.88,35.01,3.89,3.56,0.04,-1.00
907,33.57,88.50,0.67,-0.40,0.0,0.0,0.0,33.57,88.50,33.57,1126.72,2100.00,45.83,4.43,4.09,1620.51,40.26,4.17,3.84,0.03,-1.00
908,37.27,88.50,0.52,-0.66,0.0,1.0,0.0,37.27,88.50,37.27,1389.17,1798.58,42.41,4.28,3.94,2032.30,45.08,4.40,4.06,0.03,-1.00
909,41.17,88.50,0.07,-2.67,0.0,1.0,0.0,41.17,88.50,41.17,1694.98,1280.87,35.79,3.94,3.60,2295.23,47.91,4.52,4.18,-0.99,0.15
910,45.32,88.50,0.07,-2.63,0.0,0.0,0.0,45.32,88.50,45.32,2053.75,916.54,30.27,3.60,3.27,2269.89,47.64,4.51,4.17,-1.00,-0.04
911,49.80,88.50,0.36,-1.01,0.0,0.0,0.0,49.80,88.50,49.80,2480.01,467.89,21.63,2.93,2.60,2333.52,48.31,4.54,4.20,-0.30,0.95
912,54.75,88.50,0.57,-0.55,0.0,0.0,0.0,54.75,88.50,54.75,2997.53,200.00,14.14,2.09,1.77,1815.84,42.61,4.29,3.95,-0.38,0.92
913,60.42,88.50,0.71,-0.34,0.0,0.0,0.0,60.42,88.50,60.42,3650.44,200.00,14.14,2.09,1.77,1231.18,35.09,3.90,3.56,-0.42,0.91
914,67.40,88.50,0.85,-0.16,0.0,0.0,0.0,67.40,88.50,67.40,4542.96,200.00,14.14,2.09,1.77,603.50,24.57,3.19,2.85,-0.69,0.73
915,16.83,91.50,1.39,0.33,0.0,0.0,0.0,16.83,91.50,16.83,283.35,1045.59,32.34,3.73,3.40,160.65,12.67,1.88,1.57,-0.99,0.12
916,20.01,91.50,1.36,0.31,1.0,0.0,0.0,20.01,91.50,20.01,400.54,210.26,14.50,2.14,1.82,273.84,16.55,2.40,2.07,-0.58,-0.82
917,23.26,91.50,1.16,0.15,1.0,0.0,0.0,23.26,91.50,23.26,541.01,2100.00,45.83,4.43,4.09,539.94,23.24,3.07,2.74,-0.49,-0.87
918,26.59,91.50,1.35,0.30,0.0,0.0,0.0,26.59,91.50,26.59,706.89,2100.00,45.83,4.43,4.09,881.66,29.69,3.56,3.23,-0.30,-0.95
